806739d68909c33d4e9c833af639a25757aed51ad6722e757edf16fba5e0b06f,7897
9ef574a7ee60e977fca0c1936f32898dc2165eaf73afd3f9189d4dcff989e61a,26945
f3b71beb9348cc7b9c40a64148deffd946255ba2f295664fdc878067619a2a6e,28118
abe8e6d7e08ac6eb1026655815e14f51e91bbeb08aa11441753b63e78c15da1d,34839
4cbc4cee1c8c4ba73a40dc3009e630ba8549051b62fc344116b549c116095a8c,40970
4e1f6f59c599c54d392545386641f87ea67c9815bc6b4a84e5eef97d88fb3ab2,16582
c87a922abfe04b85a7c68fd024ce793c711b83b4a7ab57eafbabded722e3f036,41124
7aa92fe419dff1fc8eee6fa22a5b578bac89e317bb07decd5e7b2a24155f7249,6816
b7e9f37343a2fb674cd51262c7e2138fe1df805f18e367dd68b9d6fade684440,15864
a0ec7e1fac05e7c9f9bc4e7250216d91df85ed92d0b104c84215077441c84aca,22989
35c737bef95f3859e94c692c467d2ef78972fec2d1d9036fe37d7ac070f10dd8,29867
3a92a2012f4e09e7440d5f3030fc668b731917b7142b811fccd85403b828cff2,35009
25322288556634f9427ef39775d0a03d3b5628aa60af8d9a196f2f4377007e78,40650
917e1f8af8ed1252e8561d0556aa25637d5636b5535cc70993861603af04e9e7,13426
725f1c8b457f54199cb5be452224706707132ace85b97ef0e082b842f7dc9495,25126
5c2e2c1c2ece77e144ed439595d9a4f09287240cb58d9a6e59022ee99ae9960a,27517
e40dde7949b2d6fcd665f6663f3519b33896679229b08aedc6a0990f321fc313,31777
ad7aaee4074973e7c470f7a7c61ee68f82e25357470bc31ee73873ffa64363d0,16544
b30a5b236a7fd590c77c8b583978abf9d6cee35d1816e6c78fe9c3c334193fd7,18326
e6c1646f3a5dedc81ff755528d924b47d4bb4c49e95376ee1c0c8363fddd001c,21641
e6d497d271b1212e9d1f4cf4618ca5c654dc484c2b0e056755df2e719a33377f,35810
c80bf05c775d6946e81efe6ee3c23c7f2fb995effd52e5d969c3f9ac856349e1,38097
e648cd7984dbb4ab5f777250d488db4ff0f408fa75c80a2dd194df2dc9c4ab8e,1392
194e9d824a3bf5f87875e3b0679e1b188300c75c5e1ca1a7dd468e74aa3887e9,1260
490ea99d67a8e367539fd960438e2b2dfe86bb153b26dcb9c2c08626c2e213c2,9088
1931b37c0ab4e0a31c6023f0bff5cd0e10d8e703871fa25a2bf2780cca5afefd,20430
1e44ab142f872368c04502ac718d87d3a168b03c9c8b90de8bbceea049adb31a,35040
c669083cba0fc882c102b09abd338f462666301f6000cd8dd33681a30af2b4e2,26155
e888f196a5060023027db5af5822b53b856f47722c9a390126f0269f7afb6416,40916
e2d0d386c1b3471af74a2f0519509efcf97e1a8b428c0d786738343d0d4465a3,7864
e58c3c0995c6560078b27119398d16e1018195295ee3a975d102413b1ddba92a,11000
94c5e49164f34ea234b2f680023e2a0b0da37ea4634cbf41862a50e93c40cd2e,12848
031e01ec5432a036e19c8af4c75d34b31a39fdc84277e29fb5420440e9e61e6b,13479
6f08a1604561ad8683cb32ceb384d1fcee783754327a39cf19428377bd1b70fd,14098
ce2492c0415d34390068c6377f0c0652a7f9ba49c701b89109f6fbc91274b7bb,22544
4fec6f947ca423ff15d99ff9b4f4e6e95dbda8e4b203d7817d3b00d94dbeb8a2,11157
7a51e04bfa8d57c6a2ed7cd08ea210fec27b1274e11b5c08bbe27e4b0f325a7e,41108
7da0cb1b3c9affc85f92e55d756f48577eb9bbd5424e6d41f4d8c691917a744a,12393
dd4ea05bb512e30e64e48a739489a83aa9f9af8d6627490688c97163a3a76942,16554
bb2b4d324ae60ea06e27f0faa25f5669a57d7acbb1b65993fb6293604dc2bfa3,17848
6498161ef3c5f989af647037dfc9516cc378e5e004fc6501b26012ef22db2f1b,19133
6cb0739dc48fb9cfd0dfb2bcd88f1f8379319f4699355b271d6211b1db79100f,31575
95903972c41dc2199936764b4c003e5eba823153c9b654a65572bbcb9494edfa,39511
48095de4ef881f15d97252afc3ddfb82b369f17cb3c65df47a9691e9a61c3870,21623
c2e93d79b0aee45e0af7d0086fe12c74df893bc53d511508b2befbbd58c42340,25339
31762602308b93649278aae8eed0b169cd048ab2b5a0700d474cc83d3c430712,27775
d6b22e070d32ee74e6e1b6c65066c0b1de3b2852dc2aeb63a162b17b2f9a2aaa,31509
d8c321759e64d78933dd3cdc439c69a1f824505e29655234373535252d11457a,35700
7036e976b4fc47f16d1e282ebfe31f2611cad4ae8f994c43797007a5165bcbf6,4674
f752dff6a920d29da4948d7b71732dfe584f067a38c9e79d0f26dab0e15abd2d,7127
7d57df887281649d3a8c696aae7b0b5803f6c5f453f12ac388cf6af8b4f88803,7768
55bc3586e7ef9e6988c5bb3c8ec70856a7b3c1fd14c314aecb87027afd6291ba,23699
b5295db5bfb7c97386c6390af24dd80c576bdaa48b685d21158ae1c3f41c4cff,43460
c09181f4bdadad100d1b6fbf2bf075f7dd962e588fdfd5c379089f7ce655b3e6,6027
a6314d404bc1e087fa3e5fc5fecf555849b5fed11e589f73510657198dd168ab,18585
aa2ebc3818d703126e2635269f0577e985ce8033916194c7763388035d889f82,18743
